	  10 		  90 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  20 		  80 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  30 		  70 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  40 		  60 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  50 		  50 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  60 		  40 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  70 		  30 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  80 		  20 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
	  90 		  10 		  88.34 		  47.15 		  91.00 		  65.22 		  95.79 		  91.00 
