	  10 		  90 		  76.54 		  28.83 		  91.61 		  33.20 		  79.78 		  91.61 
	  20 		  80 		  76.92 		  28.20 		  91.23 		  33.18 		  80.67 		  91.23 
	  30 		  70 		  75.16 		  25.24 		  90.89 		  30.81 		  78.74 		  90.89 
	  40 		  60 		  74.76 		  23.72 		  90.51 		  29.89 		  78.62 		  90.51 
	  50 		  50 		  76.16 		  26.42 		  90.92 		  31.90 		  80.02 		  90.92 
	  60 		  40 		  74.55 		  25.79 		  91.32 		  30.77 		  77.50 		  91.32 
	  70 		  30 		  77.58 		  32.06 		  92.34 		  35.26 		  80.35 		  92.34 
	  80 		  20 		  75.78 		  26.86 		  91.21 		  31.90 		  79.21 		  91.21 
	  90 		  10 		  73.09 		  12.92 		  87.79 		  23.53 		  79.47 		  87.79 
